datetime,datetime,year,month,day,random,sazonal,timeSeries
2003-01-01 00:00:00,2003-01-01 00:00:00,2003,1,1,0.8033640052100504,1.0,10.80336400521005
2003-01-01 01:00:00,2003-01-01 01:00:00,2003,1,1,0.6742946916552489,0.9999997588734665,10.674292280389913
2003-01-01 02:00:00,2003-01-01 02:00:00,2003,1,1,0.17441952319634724,0.9999990354939822,10.174409878136169
2003-01-01 03:00:00,2003-01-01 03:00:00,2003,1,1,0.29433045680759584,0.999997829861896,10.294308755426556
2003-01-01 04:00:00,2003-01-01 04:00:00,2003,1,1,0.9014770717589828,0.9999961419777894,10.901438491536876
2003-01-01 05:00:00,2003-01-01 05:00:00,2003,1,1,0.8509524616616023,0.9999939718424762,10.850892180086365
2003-01-01 06:00:00,2003-01-01 06:00:00,2003,1,1,0.5175652964408576,0.9999913194570031,10.517478491010888
2003-01-01 07:00:00,2003-01-01 07:00:00,2003,1,1,0.49147035245591286,0.9999881848226492,10.491352200682405
2003-01-01 08:00:00,2003-01-01 08:00:00,2003,1,1,0.16460672431608248,0.9999845679409262,10.164452403725344
2003-01-01 09:00:00,2003-01-01 09:00:00,2003,1,1,0.7612843095795284,0.9999804688135782,10.76108899771531
2003-01-01 10:00:00,2003-01-01 10:00:00,2003,1,1,0.2603851013887981,0.9999758874425823,10.260143975814621
2003-01-01 11:00:00,2003-01-01 11:00:00,2003,1,1,0.681158350690315,0.9999708238301476,10.680866588991792
2003-01-01 12:00:00,2003-01-01 12:00:00,2003,1,1,0.4668834772421301,0.9999652779787161,10.466536257029292
2003-01-01 13:00:00,2003-01-01 13:00:00,2003,1,1,0.51524257141079,0.9999592498909624,10.514835070320414
2003-01-01 14:00:00,2003-01-01 14:00:00,2003,1,1,0.6069978780173507,0.9999527395697936,10.606525273715286
2003-01-01 15:00:00,2003-01-01 15:00:00,2003,1,1,0.13350176533288716,0.9999457470183493,10.132959235516381
2003-01-01 16:00:00,2003-01-01 16:00:00,2003,1,1,0.3011339566807991,0.9999382722400014,10.300516679080813
2003-01-01 17:00:00,2003-01-01 17:00:00,2003,1,1,0.15057189470340415,0.9999303152383551,10.149875047086955
2003-01-01 18:00:00,2003-01-01 18:00:00,2003,1,1,0.531689097269448,0.9999218760172474,10.530907857441921
2003-01-01 19:00:00,2003-01-01 19:00:00,2003,1,1,0.35483640645566117,0.999912954580748,10.353965952263142
2003-01-01 20:00:00,2003-01-01 20:00:00,2003,1,1,0.19289318155369584,0.9999035509331596,10.191928690885293
2003-01-01 21:00:00,2003-01-01 21:00:00,2003,1,1,0.8743109139688627,0.9998936650790171,10.873247564759033
2003-01-01 22:00:00,2003-01-01 22:00:00,2003,1,1,0.12903169537891856,0.9998832970230879,10.127864665609797
2003-01-01 23:00:00,2003-01-01 23:00:00,2003,1,1,0.8036334505647305,0.9998724467703719,10.802357918268449
2003-01-02 00:00:00,2003-01-02 00:00:00,2003,1,2,0.04706370001389171,0.9998611143261019,10.045674843274911
2003-01-02 01:00:00,2003-01-02 01:00:00,2003,1,2,0.28266341931801786,0.9998492996957429,10.281156416275447
2003-01-02 02:00:00,2003-01-02 02:00:00,2003,1,2,0.12840278551165618,0.9998370028849926,10.126772814361583
2003-01-02 03:00:00,2003-01-02 03:00:00,2003,1,2,0.0301778170949758,0.999824223899781,10.028420056092784
2003-01-02 04:00:00,2003-01-02 04:00:00,2003,1,2,0.5029407853054944,0.9998109627462709,10.501050412768203
2003-01-02 05:00:00,2003-01-02 05:00:00,2003,1,2,0.7322344696318643,0.9997972194308576,10.730206663940441
2003-01-02 06:00:00,2003-01-02 06:00:00,2003,1,2,0.4329609942346627,0.9997829939601689,10.43079093383635
2003-01-02 07:00:00,2003-01-02 07:00:00,2003,1,2,0.711095613051277,0.999768286341065,10.708778476461926
2003-01-02 08:00:00,2003-01-02 08:00:00,2003,1,2,0.3068815205739819,0.9997530965806385,10.304412486380368
2003-01-02 09:00:00,2003-01-02 09:00:00,2003,1,2,0.7847505522342432,0.999737424686215,10.782124799096392
2003-01-02 10:00:00,2003-01-02 10:00:00,2003,1,2,0.023974006842065854,0.9997212706653522,10.021186713495588
2003-01-02 11:00:00,2003-01-02 11:00:00,2003,1,2,0.8926244171482471,0.9997046345258405,10.889670762406652
2003-01-02 12:00:00,2003-01-02 12:00:00,2003,1,2,0.9047226542256567,0.9996875162757026,10.901597816982683
2003-01-02 13:00:00,2003-01-02 13:00:00,2003,1,2,0.6473710269393097,0.9996699159231939,10.644070186171248
2003-01-02 14:00:00,2003-01-02 14:00:00,2003,1,2,0.3310281432958808,0.9996518334768022,10.327546478063901
2003-01-02 15:00:00,2003-01-02 15:00:00,2003,1,2,0.623674178006189,0.9996332689452478,10.620006867458667
2003-01-02 16:00:00,2003-01-02 16:00:00,2003,1,2,0.30269597969562456,0.9996142223374836,10.29883820307046
2003-01-02 17:00:00,2003-01-02 17:00:00,2003,1,2,0.2058939465233589,0.9995946936626949,10.20184088315031
2003-01-02 18:00:00,2003-01-02 18:00:00,2003,1,2,0.4164640933315583,0.9995746829302993,10.412210922634552
2003-01-02 19:00:00,2003-01-02 19:00:00,2003,1,2,0.09423180391702313,0.9995541901499472,10.089773705416494
2003-01-02 20:00:00,2003-01-02 20:00:00,2003,1,2,0.6181453529758546,0.9995332153315211,10.613477506291066
2003-01-02 21:00:00,2003-01-02 21:00:00,2003,1,2,0.32277287477734695,0.9995117584851364,10.31789045962871
2003-01-02 22:00:00,2003-01-02 22:00:00,2003,1,2,0.9345369603754559,0.9994898196211406,10.92943515658686
2003-01-02 23:00:00,2003-01-02 23:00:00,2003,1,2,0.996333844083445,0.9994673987501137,10.991007831584582
2003-01-03 00:00:00,2003-01-03 00:00:00,2003,1,3,0.5085398536690408,0.9994444958828685,10.502984812497726
2003-01-03 01:00:00,2003-01-03 01:00:00,2003,1,3,0.14898067813967675,0.9994211110304497,10.143191788444174
2003-01-03 02:00:00,2003-01-03 02:00:00,2003,1,3,0.05659181009276759,0.999397244204135,10.050564252134118
2003-01-03 03:00:00,2003-01-03 03:00:00,2003,1,3,0.028399827313038473,0.999372895415434,10.022128781467377
2003-01-03 04:00:00,2003-01-03 04:00:00,2003,1,3,0.501194731921654,0.999348064676089,10.494675378682544
2003-01-03 05:00:00,2003-01-03 05:00:00,2003,1,3,0.6341354331671216,0.999322751998075,10.627362953147871
2003-01-03 06:00:00,2003-01-03 06:00:00,2003,1,3,0.8305765119584484,0.9992969573935987,10.823546085894435
2003-01-03 07:00:00,2003-01-03 07:00:00,2003,1,3,0.251250277429486,0.9992706808750998,10.243957086180485
2003-01-03 08:00:00,2003-01-03 08:00:00,2003,1,3,0.1397801890414503,0.9992439224552503,10.132219413593953
2003-01-03 09:00:00,2003-01-03 09:00:00,2003,1,3,0.598585185431305,0.9992166821469545,10.59075200690085
2003-01-03 10:00:00,2003-01-03 10:00:00,2003,1,3,0.5114278712192474,0.999188959963349,10.503317470852737
2003-01-03 11:00:00,2003-01-03 11:00:00,2003,1,3,0.09679113843570719,0.9991607559178031,10.088398697613737
2003-01-03 12:00:00,2003-01-03 12:00:00,2003,1,3,0.037544972702071355,0.9991320700239181,10.028865672941254
