datetime,datetime,year,month,day,random,sazonal,timeSeries
2053-01-01 00:00:00,2053-01-01 00:00:00,2053,1,1,0.7834460647954892,1.0,10.78344606479549
2053-01-01 01:00:00,2053-01-01 01:00:00,2053,1,1,0.8147716517860716,0.9999997588734665,10.814769240520736
2053-01-01 02:00:00,2053-01-01 02:00:00,2053,1,1,0.3567058147382942,0.9999990354939822,10.356696169678116
2053-01-01 03:00:00,2053-01-01 03:00:00,2053,1,1,0.7487216341975697,0.999997829861896,10.748699932816528
2053-01-01 04:00:00,2053-01-01 04:00:00,2053,1,1,0.8133324946391235,0.9999961419777894,10.813293914417017
2053-01-01 05:00:00,2053-01-01 05:00:00,2053,1,1,0.14291040488804174,0.9999939718424762,10.142850123312805
2053-01-01 06:00:00,2053-01-01 06:00:00,2053,1,1,0.11285180096391212,0.9999913194570031,10.112764995533944
2053-01-01 07:00:00,2053-01-01 07:00:00,2053,1,1,0.01870100206098224,0.9999881848226492,10.018582850287475
2053-01-01 08:00:00,2053-01-01 08:00:00,2053,1,1,0.6561810828032658,0.9999845679409262,10.656026762212528
2053-01-01 09:00:00,2053-01-01 09:00:00,2053,1,1,0.4449754971005827,0.9999804688135782,10.444780185236365
2053-01-01 10:00:00,2053-01-01 10:00:00,2053,1,1,0.7713482005073975,0.9999758874425823,10.77110707493322
2053-01-01 11:00:00,2053-01-01 11:00:00,2053,1,1,0.020363649187490673,0.9999708238301476,10.020071887488967
2053-01-01 12:00:00,2053-01-01 12:00:00,2053,1,1,0.28899984375925947,0.9999652779787161,10.288652623546422
2053-01-01 13:00:00,2053-01-01 13:00:00,2053,1,1,0.5420705858374246,0.9999592498909624,10.54166308474705
2053-01-01 14:00:00,2053-01-01 14:00:00,2053,1,1,0.8504096685663288,0.9999527395697936,10.849937064264264
2053-01-01 15:00:00,2053-01-01 15:00:00,2053,1,1,0.9363084017805327,0.9999457470183493,10.935765871964026
2053-01-01 16:00:00,2053-01-01 16:00:00,2053,1,1,0.2669947102747119,0.9999382722400014,10.266377432674727
2053-01-01 17:00:00,2053-01-01 17:00:00,2053,1,1,0.3533485059109188,0.9999303152383551,10.35265165829447
2053-01-01 18:00:00,2053-01-01 18:00:00,2053,1,1,0.2252329798443572,0.9999218760172474,10.22445174001683
2053-01-01 19:00:00,2053-01-01 19:00:00,2053,1,1,0.872346842108979,0.999912954580748,10.87147638791646
2053-01-01 20:00:00,2053-01-01 20:00:00,2053,1,1,0.06105319257641806,0.9999035509331596,10.060088701908015
2053-01-01 21:00:00,2053-01-01 21:00:00,2053,1,1,0.057461424313665965,0.9998936650790171,10.056398075103836
2053-01-01 22:00:00,2053-01-01 22:00:00,2053,1,1,0.3889039137424045,0.9998832970230879,10.387736883973284
2053-01-01 23:00:00,2053-01-01 23:00:00,2053,1,1,0.4024599548616704,0.9998724467703719,10.40118442256539
2053-01-02 00:00:00,2053-01-02 00:00:00,2053,1,2,0.8799384545850824,0.9998611143261019,10.878549597846101
2053-01-02 01:00:00,2053-01-02 01:00:00,2053,1,2,0.2097858558175334,0.9998492996957429,10.208278852774963
2053-01-02 02:00:00,2053-01-02 02:00:00,2053,1,2,0.33498384878921494,0.9998370028849926,10.33335387763914
2053-01-02 03:00:00,2053-01-02 03:00:00,2053,1,2,0.4875513894684801,0.999824223899781,10.48579362846629
2053-01-02 04:00:00,2053-01-02 04:00:00,2053,1,2,0.720873026668766,0.9998109627462709,10.718982654131475
2053-01-02 05:00:00,2053-01-02 05:00:00,2053,1,2,0.3038171774216599,0.9997972194308576,10.301789371730237
2053-01-02 06:00:00,2053-01-02 06:00:00,2053,1,2,0.9929368251310732,0.9997829939601689,10.990766764732761
2053-01-02 07:00:00,2053-01-02 07:00:00,2053,1,2,0.47612823512288116,0.999768286341065,10.47381109853353
2053-01-02 08:00:00,2053-01-02 08:00:00,2053,1,2,0.6327645489391873,0.9997530965806385,10.630295514745573
