datetime,datetime,year,month,day,random,sazonal,timeSeries
2050-01-01 00:00:00,2050-01-01 00:00:00,2050,1,1,0.9322050873528451,1.0,10.932205087352845
2050-01-01 01:00:00,2050-01-01 01:00:00,2050,1,1,0.2497431112169487,0.9999997588734665,10.249740699951614
2050-01-01 02:00:00,2050-01-01 02:00:00,2050,1,1,0.27120999512873145,0.9999990354939822,10.271200350068554
2050-01-01 03:00:00,2050-01-01 03:00:00,2050,1,1,0.7903886168433184,0.999997829861896,10.790366915462277
2050-01-01 04:00:00,2050-01-01 04:00:00,2050,1,1,0.8363442096413022,0.9999961419777894,10.836305629419195
2050-01-01 05:00:00,2050-01-01 05:00:00,2050,1,1,0.012972937404916118,0.9999939718424762,10.012912655829679
2050-01-01 06:00:00,2050-01-01 06:00:00,2050,1,1,0.08791124096138003,0.9999913194570031,10.087824435531411
2050-01-01 07:00:00,2050-01-01 07:00:00,2050,1,1,0.38315279957670423,0.9999881848226492,10.383034647803196
2050-01-01 08:00:00,2050-01-01 08:00:00,2050,1,1,0.04101793910237195,0.9999845679409262,10.040863618511633
2050-01-01 09:00:00,2050-01-01 09:00:00,2050,1,1,0.9150570053835514,0.9999804688135782,10.914861693519335
2050-01-01 10:00:00,2050-01-01 10:00:00,2050,1,1,0.4838497264508683,0.9999758874425823,10.48360860087669
2050-01-01 11:00:00,2050-01-01 11:00:00,2050,1,1,0.8908185684339441,0.9999708238301476,10.890526806735421
2050-01-01 12:00:00,2050-01-01 12:00:00,2050,1,1,0.6606484391464568,0.9999652779787161,10.660301218933618
2050-01-01 13:00:00,2050-01-01 13:00:00,2050,1,1,0.657444900393536,0.9999592498909624,10.65703739930316
2050-01-01 14:00:00,2050-01-01 14:00:00,2050,1,1,0.4346559762167228,0.9999527395697936,10.434183371914658
2050-01-01 15:00:00,2050-01-01 15:00:00,2050,1,1,0.4875371189213551,0.9999457470183493,10.48699458910485
2050-01-01 16:00:00,2050-01-01 16:00:00,2050,1,1,0.36448258682035317,0.9999382722400014,10.363865309220367
2050-01-01 17:00:00,2050-01-01 17:00:00,2050,1,1,0.5538148555702908,0.9999303152383551,10.553118007953842
2050-01-01 18:00:00,2050-01-01 18:00:00,2050,1,1,0.08359751656547498,0.9999218760172474,10.082816276737947
2050-01-01 19:00:00,2050-01-01 19:00:00,2050,1,1,0.4336564842348679,0.999912954580748,10.43278603004235
2050-01-01 20:00:00,2050-01-01 20:00:00,2050,1,1,0.11426852641132779,0.9999035509331596,10.113304035742924
2050-01-01 21:00:00,2050-01-01 21:00:00,2050,1,1,0.031084575000113412,0.9998936650790171,10.030021225790284
2050-01-01 22:00:00,2050-01-01 22:00:00,2050,1,1,0.02028696177890521,0.9998832970230879,10.019119932009785
2050-01-01 23:00:00,2050-01-01 23:00:00,2050,1,1,0.4598232213893215,0.9998724467703719,10.45854768909304
2050-01-02 00:00:00,2050-01-02 00:00:00,2050,1,2,0.005717798456584489,0.9998611143261019,10.004328941717604
2050-01-02 01:00:00,2050-01-02 01:00:00,2050,1,2,0.9735297225397989,0.9998492996957429,10.972022719497229
2050-01-02 02:00:00,2050-01-02 02:00:00,2050,1,2,0.1641019271498816,0.9998370028849926,10.162471955999807
