datetime,datetime,year,month,day,random,sazonal,timeSeries
2008-01-01 00:00:00,2008-01-01 00:00:00,2008,1,1,0.8474814705037117,1.0,10.847481470503713
2008-01-01 01:00:00,2008-01-01 01:00:00,2008,1,1,0.6447713373065929,0.9999997588734665,10.644768926041259
2008-01-01 02:00:00,2008-01-01 02:00:00,2008,1,1,0.5823289632307936,0.9999990354939822,10.582319318170615
2008-01-01 03:00:00,2008-01-01 03:00:00,2008,1,1,0.9132991275647252,0.999997829861896,10.913277426183685
2008-01-01 04:00:00,2008-01-01 04:00:00,2008,1,1,0.08254761522582299,0.9999961419777894,10.082509035003715
2008-01-01 05:00:00,2008-01-01 05:00:00,2008,1,1,0.742233209251361,0.9999939718424762,10.742172927676124
2008-01-01 06:00:00,2008-01-01 06:00:00,2008,1,1,0.8787424340646525,0.9999913194570031,10.878655628634682
2008-01-01 07:00:00,2008-01-01 07:00:00,2008,1,1,0.8420045529162014,0.9999881848226492,10.841886401142693
2008-01-01 08:00:00,2008-01-01 08:00:00,2008,1,1,0.22912253720901388,0.9999845679409262,10.228968216618275
2008-01-01 09:00:00,2008-01-01 09:00:00,2008,1,1,0.9370993852651835,0.9999804688135782,10.936904073400965
2008-01-01 10:00:00,2008-01-01 10:00:00,2008,1,1,0.4310552224318167,0.9999758874425823,10.430814096857638
2008-01-01 11:00:00,2008-01-01 11:00:00,2008,1,1,0.5320272572329201,0.9999708238301476,10.531735495534397
2008-01-01 12:00:00,2008-01-01 12:00:00,2008,1,1,0.5223510242440252,0.9999652779787161,10.522003804031188
2008-01-01 13:00:00,2008-01-01 13:00:00,2008,1,1,0.34169831341802137,0.9999592498909624,10.341290812327646
2008-01-01 14:00:00,2008-01-01 14:00:00,2008,1,1,0.9049500030572704,0.9999527395697936,10.904477398755205
2008-01-01 15:00:00,2008-01-01 15:00:00,2008,1,1,0.10294800439917651,0.9999457470183493,10.10240547458267
2008-01-01 16:00:00,2008-01-01 16:00:00,2008,1,1,0.6789462820679381,0.9999382722400014,10.678329004467953
