datetime,datetime,year,month,day,random,sazonal,timeSeries
2002-01-01 00:00:00,2002-01-01 00:00:00,2002,1,1,0.6542596586698255,1.0,10.654259658669826
2002-01-01 01:00:00,2002-01-01 01:00:00,2002,1,1,0.5013408295544795,0.9999997588734665,10.501338418289144
2002-01-01 02:00:00,2002-01-01 02:00:00,2002,1,1,0.1592979398554386,0.9999990354939822,10.15928829479526
2002-01-01 03:00:00,2002-01-01 03:00:00,2002,1,1,0.8426090946753281,0.999997829861896,10.842587393294288
2002-01-01 04:00:00,2002-01-01 04:00:00,2002,1,1,0.21114523641731686,0.9999961419777894,10.21110665619521
2002-01-01 05:00:00,2002-01-01 05:00:00,2002,1,1,0.9484535449334063,0.9999939718424762,10.948393263358168
2002-01-01 06:00:00,2002-01-01 06:00:00,2002,1,1,0.41035509213398114,0.9999913194570031,10.410268286704012
2002-01-01 07:00:00,2002-01-01 07:00:00,2002,1,1,0.44256820383873774,0.9999881848226492,10.44245005206523
2002-01-01 08:00:00,2002-01-01 08:00:00,2002,1,1,0.46147459176031635,0.9999845679409262,10.461320271169578
2002-01-01 09:00:00,2002-01-01 09:00:00,2002,1,1,0.013414609090903307,0.9999804688135782,10.013219297226685
2002-01-01 10:00:00,2002-01-01 10:00:00,2002,1,1,0.8148584747813348,0.9999758874425823,10.814617349207158
2002-01-01 11:00:00,2002-01-01 11:00:00,2002,1,1,0.4819445597070404,0.9999708238301476,10.481652798008517
2002-01-01 12:00:00,2002-01-01 12:00:00,2002,1,1,0.8767706069163091,0.9999652779787161,10.876423386703472
2002-01-01 13:00:00,2002-01-01 13:00:00,2002,1,1,0.9994783442379265,0.9999592498909624,10.999070843147551
2002-01-01 14:00:00,2002-01-01 14:00:00,2002,1,1,0.6917807368182904,0.9999527395697936,10.691308132516227
2002-01-01 15:00:00,2002-01-01 15:00:00,2002,1,1,0.49172690114482265,0.9999457470183493,10.491184371328316
2002-01-01 16:00:00,2002-01-01 16:00:00,2002,1,1,0.8548023200657269,0.9999382722400014,10.85418504246574
2002-01-01 17:00:00,2002-01-01 17:00:00,2002,1,1,0.6404167235259229,0.9999303152383551,10.639719875909474
2002-01-01 18:00:00,2002-01-01 18:00:00,2002,1,1,0.18141318866030998,0.9999218760172474,10.180631948832783
2002-01-01 19:00:00,2002-01-01 19:00:00,2002,1,1,0.3716291217494163,0.999912954580748,10.370758667556897
2002-01-01 20:00:00,2002-01-01 20:00:00,2002,1,1,0.028210914888333938,0.9999035509331596,10.02724642421993
2002-01-01 21:00:00,2002-01-01 21:00:00,2002,1,1,0.6354731913808838,0.9998936650790171,10.634409842171054
2002-01-01 22:00:00,2002-01-01 22:00:00,2002,1,1,0.6048845225952989,0.9998832970230879,10.603717492826178
2002-01-01 23:00:00,2002-01-01 23:00:00,2002,1,1,0.7613828595229667,0.9998724467703719,10.760107327226685
2002-01-02 00:00:00,2002-01-02 00:00:00,2002,1,2,0.7442465574482434,0.9998611143261019,10.742857700709262
2002-01-02 01:00:00,2002-01-02 01:00:00,2002,1,2,0.32454898024725776,0.9998492996957429,10.323041977204687
2002-01-02 02:00:00,2002-01-02 02:00:00,2002,1,2,0.7479093730438333,0.9998370028849926,10.74627940189376
2002-01-02 03:00:00,2002-01-02 03:00:00,2002,1,2,0.1299584163036679,0.999824223899781,10.128200655301477
2002-01-02 04:00:00,2002-01-02 04:00:00,2002,1,2,0.5597133177841641,0.9998109627462709,10.557822945246873
2002-01-02 05:00:00,2002-01-02 05:00:00,2002,1,2,0.03659128399194922,0.9997972194308576,10.034563478300527
2002-01-02 06:00:00,2002-01-02 06:00:00,2002,1,2,0.4459828979306293,0.9997829939601689,10.443812837532317
2002-01-02 07:00:00,2002-01-02 07:00:00,2002,1,2,0.5440034583729634,0.999768286341065,10.541686321783612
2002-01-02 08:00:00,2002-01-02 08:00:00,2002,1,2,0.10547389292258857,0.9997530965806385,10.103004858728974
2002-01-02 09:00:00,2002-01-02 09:00:00,2002,1,2,0.33185291717607635,0.999737424686215,10.329227164038226
2002-01-02 10:00:00,2002-01-02 10:00:00,2002,1,2,0.1195049484727615,0.9997212706653522,10.116717655126283
2002-01-02 11:00:00,2002-01-02 11:00:00,2002,1,2,0.13241515703021256,0.9997046345258405,10.129461502288617
2002-01-02 12:00:00,2002-01-02 12:00:00,2002,1,2,0.7339010131465794,0.9996875162757026,10.730776175903607
2002-01-02 13:00:00,2002-01-02 13:00:00,2002,1,2,0.6773106827230603,0.9996699159231939,10.674009841955
2002-01-02 14:00:00,2002-01-02 14:00:00,2002,1,2,0.34211985648077214,0.9996518334768022,10.338638191248794
2002-01-02 15:00:00,2002-01-02 15:00:00,2002,1,2,0.17511430676513562,0.9996332689452478,10.171446996217613
2002-01-02 16:00:00,2002-01-02 16:00:00,2002,1,2,0.21160236098554364,0.9996142223374836,10.207744584360379
2002-01-02 17:00:00,2002-01-02 17:00:00,2002,1,2,0.05537230633162449,0.9995946936626949,10.051319242958575
2002-01-02 18:00:00,2002-01-02 18:00:00,2002,1,2,0.9129795871914057,0.9995746829302993,10.9087264164944
2002-01-02 19:00:00,2002-01-02 19:00:00,2002,1,2,0.8343932233257584,0.9995541901499472,10.82993512482523
